Data de referência,Índice,Valor do índice,Retorno de valor,Retorno de amortização,Retorno de resgate total antecipado,Retorno de juros,Retorno de prêmio,Retorno total,Retorno diário,Fator diário,Fator acumulado
2017-01-02,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100,0E-28,0E-13,0E-13,0E-13,0E-13,0E-28,0,0,1
2017-01-03,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100.0000000000000000000000000,0E-28,0E-13,0E-13,0E-13,0E-13,0E-28,0E-25,1.0000000000000000000000000,1.0000000000000000000000000
2017-01-04,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100.1944102957612752127293328,0.00194410295761275212729332850,0E-13,0E-13,0E-13,0E-13,0.00194410295761275212729332850,0.001944102957612752127293328,1.001944102957612752127293328,1.001944102957612752127293328
2017-01-05,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100.4662750520343909533992137,0.004662750520343909533992136750,0E-13,0E-13,0E-13,0E-13,0.004662750520343909533992136750,0.002713372487253582647102030,1.002713372487253582647102030,1.004662750520343909533992137
2017-01-06,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100.4527309641697755174765707,0.004527309641697755174765706750,0E-13,0E-13,0E-13,0E-13,0.004527309641697755174765706750,-0.0001348122826052878033373818,0.9998651877173947121966626182,1.004527309641697755174765707
2017-01-09,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100.5524598024685130999734727,-0.01248099125679781015269223262,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.005524598024685130999734727000,0.000992793698503922243578746,1.000992793698503922243578746,1.005524598024685130999734727
2017-01-10,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,100.7836036731012138554285990,-0.01016955255047080259814096987,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.007836036731012138554285989750,0.002298739096853265521815935,1.002298739096853265521815935,1.00783603673101213855428599
2017-01-11,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.1224563617204453327216479,-0.006781025664278487825210481000,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01122456361720445332721647862,0.003362180714616280954785054,1.003362180714616280954785054,1.011224563617204453327216479
2017-01-12,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.1224563617204453327216479,-0.006781025664278487825210481000,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01122456361720445332721647862,0,1,1.011224563617204453327216479
2017-01-13,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.0246208252870235803533064,-0.007759381028612705348893895500,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01024620825287023580353306412,-0.0009674956478851620826718312,0.9990325043521148379173281688,1.010246208252870235803533064
2017-01-16,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.0732096984924923650138099,-0.007273492296558017502288861000,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01073209698492492365013809862,0.000480960708474213049301469,1.000480960708474213049301469,1.010732096984924923650138099
2017-01-17,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.1328903545927747092376198,-0.006676685735555194060050761400,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01132890354592774709237619822,0.000590469584158980969119819,1.000590469584158980969119819,1.011328903545927747092376198
2017-01-18,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.1737651007494627992012630,-0.006267938273988313160414329650,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01173765100749462799201262997,0.000404168673646850184194818,1.000404168673646850184194818,1.01173765100749462799201263
2017-01-19,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.5241784827499289195120489,-0.00276380445398365195730647065,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01524178482749928919512048897,0.003463480692366467741310790,1.003463480692366467741310790,1.015241784827499289195120489
2017-01-20,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.5087433736522818559688215,-0.00291815554496012259273874473,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01508743373652281855968821489,-0.0001520338241423904534851473,0.9998479661758576095465148527,1.015087433736522818559688215
2017-01-23,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.5486774089770967978006250,-0.00251881519171197317442070948,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01548677408977096797800625014,0.000393404883142118207024495,1.000393404883142118207024495,1.01548677408977096797800625
2017-01-24,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.5759520198351612179760710,-0.00224606908313132897266624992,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01575952019835161217976070970,0.000268586569062033815778550,1.000268586569062033815778550,1.01575952019835161217976071
2017-01-25,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.5759520198351612179760710,-0.00224606908313132897266624992,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01575952019835161217976070970,0,1,1.01575952019835161217976071
2017-01-26,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,101.5759520198351612179760710,-0.00224606908313132897266624992,0E-13,0E-13,0.01800558928148294115242695962,0E-13,0.01575952019835161217976070970,0,1,1.01575952019835161217976071
